68/1667 correctness_ratio: 0/1 true_positive_ratio: 0/4 total_correct_ratio: 137/269 = 50.929368030% 1_Handshaking_Handshaking_1_380.jpg
69/1667 correctness_ratio: 2/2 true_positive_ratio: 2/8 total_correct_ratio: 139/271 = 51.291512915% 1_Handshaking_Handshaking_1_357.jpg
70/1667 correctness_ratio: 1/3 true_positive_ratio: 1/8 total_correct_ratio: 140/274 = 51.094890511% 1_Handshaking_Handshaking_1_236.jpg
71/1667 correctness_ratio: 0/3 true_positive_ratio: 0/2 total_correct_ratio: 140/277 = 50.541516245% 1_Handshaking_Handshaking_1_827.jpg
72/1667 correctness_ratio: 2/2 true_positive_ratio: 2/4 total_correct_ratio: 142/279 = 50.896057348% 1_Handshaking_Handshaking_1_411.jpg
73/1667 correctness_ratio: 1/3 true_positive_ratio: 1/4 total_correct_ratio: 143/282 = 50.709219858% 1_Handshaking_Handshaking_1_158.jpg
74/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 144/283 = 50.883392226% 1_Handshaking_Handshaking_1_209.jpg
75/1667 correctness_ratio: 1/2 true_positive_ratio: 1/2 total_correct_ratio: 145/285 = 50.877192982% 1_Handshaking_Handshaking_1_313.jpg
76/1667 correctness_ratio: 0/1 true_positive_ratio: 0/1 total_correct_ratio: 145/286 = 50.699300699% 1_Handshaking_Handshaking_1_457.jpg
77/1667 correctness_ratio: 1/2 true_positive_ratio: 1/7 total_correct_ratio: 146/288 = 50.694444444% 10_People_Marching_People_Marching_2_430.jpg
78/1667 correctness_ratio: 3/3 true_positive_ratio: 3/6 total_correct_ratio: 149/291 = 51.202749141% 10_People_Marching_People_Marching_2_822.jpg
79/1667 correctness_ratio: 1/4 true_positive_ratio: 1/2 total_correct_ratio: 150/295 = 50.847457627% 10_People_Marching_People_Marching_2_307.jpg
80/1667 correctness_ratio: 2/11 true_positive_ratio: 2/11 total_correct_ratio: 152/306 = 49.673202614% 10_People_Marching_People_Marching_2_40.jpg
81/1667 correctness_ratio: 0/1 true_positive_ratio: 0/3 total_correct_ratio: 152/307 = 49.511400651% 10_People_Marching_People_Marching_2_1046.jpg
82/1667 correctness_ratio: 0/4 true_positive_ratio: 0/0 total_correct_ratio: 152/311 = 48.874598071% 10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_524.jpg
83/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 152/312 = 48.717948718% 10_People_Marching_People_Marching_2_316.jpg
